,gold_ratio = 0.002 bc_ratio = 0.01,gold_ratio = 0.006 bc_ratio = 0.015,gold_ratio = 0.01 bc_ratio = 0.02,gold_ratio = 0.014 bc_ratio = 0.025,gold_ratio = 0.18 bc_ratio = 0.03,Date
268,7153.112256747658,5846.339424922758,5611.61497257597,5274.513633653455,5098.384699261998,7/29/17
269,7188.884807121491,5874.968989610312,5638.513162194917,5299.250441975673,5121.769593561095,7/30/17
270,7202.309520455112,5885.946003713025,5649.054069812588,5309.162463499175,5131.354794895504,7/31/17
271,7168.115032094608,5857.423728864233,5621.12686240168,5282.397274806037,5104.986239043887,8/1/17
272,7187.853742282242,5872.91528296215,5635.383785552188,5295.224490624,5116.833555035785,8/2/17
273,7138.9949000105335,5832.977830218199,5597.045521949443,5259.185280441373,5081.993929620508,8/3/17
274,7370.135062799407,6021.451467722291,5777.530350030036,5428.432498081129,5245.208678643903,8/4/17
275,7388.625553261339,6036.5285512302635,5791.968153327311,5441.97115652776,5258.264589033121,8/5/17
276,7355.624463317612,6008.91942945584,5764.8592222978405,5415.921788153716,5232.5377773190385,8/6/17
277,7470.7039774084715,6102.039448020676,5853.3472302571845,5498.2592985649135,5311.323725586794,8/7/17
278,7477.789365529699,6107.194425793861,5857.6891683147705,5501.774859070099,5314.179079626733,8/8/17
279,7537.66817925991,6156.1453567928165,5904.685448349244,5545.958004352432,5356.896493837175,8/9/17
280,7664.674130603011,6258.819832777911,6002.161344389711,5636.573800932086,5443.522532529257,8/10/17
281,7762.599607495398,6338.446217430708,6078.19945706815,5707.6778835032765,5511.900030271313,8/11/17
282,7770.802706022786,6345.121743296853,6084.579269323988,5713.648525535409,5517.646368370011,8/12/17
283,7987.124915242427,6521.160650723998,6252.81997440446,5871.0990874726795,5669.181857749352,8/13/17
284,7892.891401943271,6441.687270451836,6175.805916994623,5798.030383246229,5597.9009370779695,8/14/17
285,7892.8805716228235,6450.666915193599,6184.427014328804,5806.135449264936,5605.737141217907,8/15/17
286,8021.360055445656,6524.285516687325,6254.121394973832,5870.741868626264,5667.323735559331,8/16/17
287,7868.917801846438,6528.002651944378,6257.0136493840355,5872.833058649751,5668.746005612826,8/17/17
288,7781.230142227627,6496.7041284730585,6226.255286198863,5843.25823567383,5639.525534671632,8/18/17
289,7781.230150725028,6496.704130232433,6226.255287878622,5843.258237244288,5639.525536181582,8/19/17
290,7781.230138025862,6496.704127535521,6226.255285239243,5843.25823471634,5639.525533693043,8/20/17
291,7728.8701897897245,6452.987524936904,6184.3585441555515,5803.93869695349,5601.576921719332,8/21/17
292,7743.615227320427,6465.298513409129,6196.157036182716,5815.011419207026,5612.263573118362,8/22/17
293,7827.940329894186,6529.307665439834,6251.378463601162,5861.095167103029,5651.205305951845,8/23/17
294,7812.413431174318,6516.356536107285,6238.978523375525,5849.469286256838,5639.995670801223,8/24/17
295,7866.691204644402,6561.631798802949,6282.328509287361,5890.114675035614,5679.187267035836,8/25/17
296,7855.683176476686,6552.450115823358,6273.537796558235,5881.872910607852,5671.240771751325,8/26/17
297,7828.613943186737,6529.871946983111,6251.921041039065,5861.606043498065,5651.699984662429,8/27/17
298,8305.76239221989,6927.8560562374,6632.957895568836,6218.848076924801,5996.143052855679,8/28/17
299,8281.701152277406,6907.786000415067,6613.741665637362,6200.831091575392,5978.770829434904,8/29/17
300,8259.899882097778,6889.602058932655,6596.332286330205,6184.509110925382,5963.033836578355,8/30/17
301,8844.880539629403,7377.5289054148625,7063.482934512783,6622.4883382504295,6385.322473630806,8/31/17
302,8685.544906783454,7237.550277922203,6922.694399992964,6484.150087822558,6245.832004169302,9/1/17
303,8685.547370363334,7237.552332767969,6922.696367339408,6484.151932314553,6245.833782579865,9/2/17
304,8685.504752997449,7237.515891877636,6922.660622050767,6484.11761654398,6245.7999223147,9/3/17
305,8704.071822487645,7252.899530288986,6937.290842867828,6497.742222839964,6258.847898909683,9/4/17
306,8713.088351744796,7260.240262105761,6944.147363957032,6504.010201138307,6264.73720361848,9/5/17
307,8749.890965176119,7291.118689355705,6973.678428203129,6531.666717830318,6291.373591261777,9/6/17
308,8767.769276830835,7305.911632391857,6987.82457465414,6544.913679301282,6304.130750117483,9/7/17
309,8689.304069121696,7240.571367078308,6925.329021844258,6486.379210187245,6247.749641358162,9/8/17
310,8689.304070658243,7240.571373275416,6925.329027763863,6486.379215724455,6247.749646684743,9/9/17
311,8689.304063549484,7240.571344604825,6925.329000377119,6486.379190106846,6247.749622041595,9/10/17
312,8639.16446314973,7198.818614602006,6885.394054071644,6448.975393911261,6211.7218324565365,9/11/17
313,8645.989640576729,7204.460690944306,6890.787785085758,6454.024736937852,6216.58300166685,9/12/17
314,8626.451416839978,7188.18003705345,6875.21596982062,6439.439919634707,6202.534755646002,9/13/17
315,8615.379756722486,7178.954333181965,6866.391941170376,6431.1751898295925,6194.574082900856,9/14/17
316,8545.367788332842,7120.615323407829,6810.592936471667,6378.912927827925,6144.234534660819,9/15/17
317,8545.36778833283,7120.615323407777,6810.592936471618,6378.912927827879,6144.234534660771,9/16/17
318,8545.367788332775,7120.615323407563,6810.5929364714075,6378.912927827679,6144.234534660554,9/17/17
319,8529.085935218822,7107.048111831878,6797.616423750482,6366.758913408406,6132.527662976526,9/18/17
320,8540.157595336323,7116.273815703394,6806.440452400755,6375.023643213549,6140.488335721701,9/19/17
321,8463.296176978303,7048.669214454193,6738.376047876723,6308.085894959785,6050.579561188128,9/20/17
322,8463.296176978303,7048.669214454192,6738.376047876722,6308.085894959784,6063.222982606858,9/21/17
323,8622.57104313727,7177.800456278122,6858.459955156293,6417.356678015677,6056.198859596463,9/22/17
324,8625.385960239846,7180.143717303913,6860.698966808423,6419.451689367556,6056.198859596464,9/23/17
325,9001.943115079846,7493.60554811588,7160.214303364641,6699.703107665889,6056.19885959656,9/24/17
326,8798.938168582963,7317.377475300125,6984.917363280066,6562.388350161653,6087.807413143455,9/25/17
327,8684.401828859163,7222.127993087729,6893.996706194319,6562.371004128342,6005.859311355085,9/26/17
328,8691.527705273034,7227.933482589269,6899.423392880721,6590.664561644901,6009.60551029399,9/27/17
329,8689.718968127894,7226.429372653771,6897.987690756196,6586.87571491038,6008.4348231255835,9/28/17
330,8626.079609780365,7173.506440514449,6847.470100654238,6539.087966675146,5964.416985593528,9/29/17
331,8629.069575957175,7175.991669990201,6849.841187919404,6603.875864196492,5964.416985593551,9/30/17
332,8629.467741007027,7176.32262079569,6850.15693879906,6612.503488441853,5964.416985593553,10/1/17
333,8613.106506509996,7162.716410569288,6837.169039833606,6604.936998138575,5952.944251343179,10/2/17
334,8632.003579907512,7178.404150782021,6852.117838496365,6587.389955694215,5966.992497364035,10/3/17
335,8633.684717801101,7179.802201473933,6853.452352450527,6588.413924414266,5968.163184532441,10/4/17
336,8548.306378032841,7108.800730385982,6785.677651856722,6536.904768795171,5908.692276377435,10/5/17
337,8662.256334053049,7203.5626398507875,6876.132961299228,6605.653940101056,5988.064866395337,10/6/17
338,8664.328629363494,7205.257129718898,6877.722979926094,6648.373102419676,5988.064866395352,10/7/17
339,8664.377610093214,7205.29780297423,6877.761747924981,6649.43138907161,5988.0648663953525,10/8/17
340,8751.984208768421,7278.1487874585955,6947.309609345455,6756.4140753193915,6047.301637116698,10/9/17
341,8738.069947271388,7266.576892248304,6936.2688489716875,6759.511102693352,6037.233727468412,10/10/17
342,8744.83226457501,7272.200452316929,6941.636666123746,6764.419329418258,6041.916476142036,10/11/17
343,8818.475692157403,7333.429834376982,7000.162886694432,7037.888975613741,6085.700176240487,10/12/17
344,8845.904923436954,7356.237120386815,7021.9517824393615,7108.677062201319,6103.02634633291,10/13/17
345,8847.163050789284,7357.281850938585,7022.958830764795,7136.16634981335,6103.02634633292,10/14/17
346,8845.553009154619,7355.910309689642,7021.623285104884,7099.710106540393,6103.026346332907,10/15/17
347,8720.81024164303,7252.173060822937,6921.378914833948,6990.336403618838,6016.161358437197,10/16/17
348,8690.217078421538,7226.73149592118,6896.992117596713,6969.007700731136,5994.8548519722135,10/17/17
349,8731.739611632247,7261.228807079008,6931.626131360631,7036.386341675345,6023.887893748689,10/18/17
350,8697.29337098113,7232.581657096965,6906.8059573609125,7095.278518674025,5999.537600645878,10/19/17
351,8654.638935778468,7197.110394050001,6873.266685236537,7071.944568982328,5970.036284002057,10/20/17
352,8654.628872953075,7197.102049519911,6873.228807160492,7070.910615297931,5970.036284002057,10/21/17
353,8654.277811201551,7196.803391247945,6871.838878320836,7032.035281972929,5970.036284002043,10/22/17
354,8664.778704890965,7205.535878345804,6880.115253675457,7038.449033781965,5977.294544446158,10/23/17
355,8654.76863219259,7197.204599390794,6871.603079519582,7010.5220371529895,5970.504558869388,10/24/17
356,8646.283546607978,7190.148491890136,6864.866084513075,7003.644964757391,5964.65112302736,10/25/17
357,8596.730761778112,7148.9409763617905,6825.5228286403835,6963.507387788362,5930.467057709911,10/26/17
358,8634.404423908672,7180.269944844523,6855.434332285062,6994.018860161566,5956.45631284852,10/27/17
359,8634.404523619007,7180.270053081461,6855.434822861497,6994.03223120228,5956.45631284852,10/28/17
360,8634.404518631563,7180.27004766752,6855.434798323183,6994.031562391432,5956.45631284852,10/29/17
361,8740.203928450595,7261.138911292413,6925.861079696864,7058.97364632367,6005.8751838018525,10/30/17
362,9113.334391552151,7571.12145329188,7221.52587656169,7360.316530176488,6262.257947136916,10/31/17
363,9230.234782832908,7668.237953414708,7314.156786913861,7454.726481836638,6342.582104478572,11/1/17
364,9828.86363254799,8165.55443758925,7788.501339391953,7938.179157688283,6753.902702649176,11/2/17
365,10152.074701271269,8434.065974284693,8044.610743663024,8199.207127426258,6975.985594047656,11/3/17
366,10055.76457394965,8354.055262895905,7968.2956998907475,8121.426553502143,6909.809880730368,11/4/17
367,9862.167311382718,8189.171275083474,7807.163852643851,7953.262386824642,6763.385360161825,11/5/17
368,9864.959988213704,8191.491754418865,7809.377561859347,7955.519014968339,6765.305669462959,11/6/17
369,9866.697729219677,8192.936174102033,7810.756000687499,7956.924653292407,6766.502247927806,11/7/17
370,9867.434276889733,8193.548142807673,7811.339772899575,7957.519705453251,6767.008581300766,11/8/17
371,9864.377629099701,8190.94329289911,7808.7927601071215,7954.860102080862,6764.691610530201,11/9/17
372,9863.670086230042,8190.354866384768,7808.230914342479,7954.286873588478,6764.203371528558,11/10/17
373,9863.670085654863,8190.354865895636,7808.2309138651735,7954.2868730910295,6764.20337109599,11/11/17
374,11056.332482850952,9176.321499357704,8744.037100481453,8903.36434185363,7567.686865090575,11/12/17
375,10962.895000395283,9098.771116157483,8670.1391194696,8828.118923558042,7503.72897663145,11/13/17
376,12294.642278133666,10204.009254463337,9723.254228332169,9900.365974758812,8415.06907933023,11/14/17
377,13151.734957222756,10915.141507336322,10400.675628181069,10589.91701865211,9000.99228026817,11/15/17
378,13242.156753081437,10990.186109454819,10472.183137168955,10662.725615863998,9062.87658304352,11/16/17
379,13155.304501379138,10918.104011249916,10403.498498815547,10592.791250616436,9003.435258365616,11/17/17
380,13475.812384955767,11184.106103092603,10656.963060149614,10850.867634860808,9222.789535158585,11/18/17
381,13546.581386286434,11242.840079247902,10712.928715902473,10907.851593496063,9271.223548490858,11/19/17
382,13563.529806868599,11256.906240251903,10726.331894148103,10921.498644990414,9282.822979316927,11/20/17
383,13913.863080567651,11547.661581340923,11003.382991188524,11203.590711359711,9522.589481016092,11/21/17
384,13861.191789916806,11503.94760655071,10961.729395919901,11161.17922291643,9486.541548450106,11/22/17
385,13885.179634034677,11523.856061122255,10980.699501049266,11180.494491518237,9502.958692025853,11/23/17
386,14653.062339778178,12161.152096982982,11587.957726771136,11798.801857864783,10028.493959609435,11/24/17
387,14756.345737895184,12246.871048300396,11669.63646854661,11881.966754845747,10099.180685662515,11/25/17
388,16353.718431163079,13572.593426013802,12932.87329180467,13168.188334477858,11192.415881951832,11/26/17
389,16747.728369666907,13899.59432318036,13244.458315639851,13485.439361733943,11462.06332158877,11/27/17
390,16691.340723132278,13852.796011535269,13199.865770464765,13440.035461511256,11423.47189231133,11/28/17
391,17075.63521513047,14171.737029687287,13503.773994016938,13749.473252144266,11686.48116132753,11/29/17
392,18315.056343361477,15200.381005989055,14483.934362704405,14747.467443859063,12534.734723409581,11/30/17
393,18308.271437140244,15194.749947164122,14478.568715199923,14742.004169177957,12530.091166872899,12/1/17
394,19070.12937290274,15827.045621221154,15081.062102520113,15355.459836135615,13051.503001083736,12/2/17
395,19494.535914161967,16179.277195487448,15416.69178181252,15697.196248675808,13341.964756150177,12/3/17
396,19505.288769792558,16188.20141059386,15425.195367728824,15705.854556102657,13349.323957800541,12/4/17
397,22786.274691387258,18911.21984683217,18019.868506744948,18347.737395877968,15594.814628862343,12/5/17
398,27768.925060855116,23046.516107796084,21960.25392044822,22359.817548599647,19004.9160976014,12/6/17
399,28372.8831035905,23547.764489914734,22437.876728890653,22846.130634604957,19418.26201942472,12/7/17
400,27833.168184565675,23088.063258947896,21988.626877743813,22377.286742852757,19010.05765729037,12/8/17
401,27833.038676336233,23087.953030091456,21988.51922881715,22377.17447214189,19009.959968301948,12/9/17
402,27833.041468565967,23087.95534747203,21988.521436971543,22377.176720473333,19009.96187929028,12/10/17
403,31314.54478523728,25963.18475929572,24714.71888574794,25139.243270899857,21345.95156883921,12/11/17
404,30719.615915039343,25456.947531590286,24220.472447218017,24623.942836350285,20897.736955659475,12/12/17
405,30650.030895445085,25386.699867539308,24141.67638232733,24531.68654249315,20809.14210180013,12/13/17
406,30738.234419443204,25459.75666314794,24211.150196937037,24602.282605013283,20869.02552231664,12/14/17
407,30885.242380530235,25581.519897715203,24326.941873396783,24719.944899948114,20968.833228387648,12/15/17
408,30885.241660224463,25581.519301402048,24326.941306612334,24719.94432429552,20968.832740331276,12/16/17
409,30885.240613122536,25581.51843454706,24326.940482682956,24719.9434874746,20968.832030848178,12/17/17
410,30879.114331384077,25576.444154115878,24322.11503284331,24715.0400577946,20964.672648144027,12/18/17
411,30982.01592426145,25661.675123522364,24403.166074728873,24797.400483614132,21034.53534575172,12/19/17
412,30982.01592396988,25661.675123274643,24403.166074487384,24797.400483362744,21034.53534553339,12/20/17
413,31345.846723538252,25963.027592910796,24689.73948511423,25088.60347851935,21281.549914697604,12/21/17
414,31345.846723538252,25963.0275929108,24689.739485114234,25088.60347851935,21281.549914697604,12/22/17
415,31345.846723538252,25963.0275929108,24689.739485114234,25088.60347851935,21281.549914697604,12/23/17
416,31345.846723538252,25963.0275929108,24689.739485114234,25088.60347851935,21281.549914697604,12/24/17
417,31345.846723538252,25963.0275929108,24689.739485114234,25088.60347851935,21281.549914697604,12/25/17
418,31345.846723538267,25963.02759291081,24689.73948511424,25088.60347851936,21281.54991469761,12/26/17
419,31630.051680543853,26198.427874353485,24913.595181555793,25316.075575088704,21474.504408218392,12/27/17
420,32145.785675799816,26625.598212661105,25319.81607897775,25728.85899170808,21824.650277926365,12/28/17
421,32145.785675799816,26625.598212661105,25319.81607897775,25728.85899170808,21824.650277926365,12/29/17
422,32145.785675799816,26625.59821266111,25319.816078977754,25728.858991708083,21824.650277926365,12/30/17
423,32145.785675799816,26625.598212661112,25319.816078977754,25728.858991708086,21824.650277926365,12/31/17
424,32145.785675799816,26625.598212661116,25319.816078977758,25728.85899170809,21824.65027792637,1/1/18
425,32215.611893684832,26683.43362663626,25374.815107844868,25784.746532675563,21872.057200903462,1/2/18
426,32205.8117227536,26675.316375552025,25367.095945898607,25776.90266727662,21865.403597678604,1/3/18
427,32270.737855173,26729.09316398507,25418.2353937926,25828.86827554463,21909.48371904328,1/4/18
428,32339.339051691604,26785.913921574684,25472.26952741642,25883.775333337235,21956.058941617266,1/5/18
429,32339.339051691604,26785.913921574684,25472.26952741642,25883.77533333723,21956.058941617262,1/6/18
430,32339.339051691604,26785.91392157468,25472.26952741642,25883.77533333723,21956.05894161726,1/7/18
431,32120.06022710534,26604.290428565026,25299.55327886884,25708.268845035876,21807.184569461137,1/8/18
